,0,0,0,0,0,0,0,0,Wed,10:43:49,949,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:49,90,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:48,1159,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:48,795,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:47,4030,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:47,641,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:47,208,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:43:47,99,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:45,2392,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:45,280,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:42,176,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:41,397,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:39,195,lyon
😭,1,1,0,0,0,0,0,0,Wed,10:43:39,152,lyon
🤐,1,1,0,0,0,0,0,0,Wed,10:43:39,122,lyon
📸😚,2,1,0,0,0,0,1,0,Wed,10:43:38,251,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:38,125,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:37,281,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:37,717,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:36,599,lyon
😂😭,2,2,0,0,0,0,0,0,Wed,10:43:35,939,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:35,434,lyon
☺️,1,1,0,0,0,0,0,0,Wed,10:43:34,145,lyon
😃,1,1,0,0,0,0,0,0,Wed,10:43:33,141,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:32,158,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:31,15046,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:30,623,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:30,0,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:30,62,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:29,197,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:43:29,422,lyon
